Id,SalePrice
1609,188501.75892084453
1610,166227.12067036505
1611,141671.55043539955
1612,156647.1875380282
1613,159699.78609152455
1614,126190.15184118244
1615,93720.70648273299
1616,71259.8431052027
1617,91314.03046970758
1618,129172.6161073285
1619,131424.48745593717
1620,160327.1246669993
1621,137485.71553831155
1622,147181.78889362945
1623,284574.46571217687
1624,212949.55987863365
1625,130321.25683526284
1626,169554.70590034197
1627,194220.26021176868
1628,269893.02769458917
1629,179328.18611559304
1630,426539.9845989592
1631,215627.95997605217
1632,232844.48968166276
1633,172154.77140894096
1634,187690.04884165182
1635,180483.72424091786
1636,154334.66626745756
1637,185009.1106220674
1638,207170.95351927084
1639,185274.15961876232
1640,255330.90659573209
1641,180181.60394861217
1642,231595.12572961886
1643,219990.5396508834
1644,236720.2273725487
1645,192699.60356827796
1646,159516.6530925901
1647,156989.26306028815
1648,131845.47111656735
1649,139679.65965882913
1650,112820.61925263028
1651,123560.62525642234
1652,93032.09393641917
1653,94179.90684670903
1654,147689.33780665882
1655,149991.08803620332
1656,145434.24713649726
1657,148169.1671125618
1658,143761.5986388197
1659,137574.7253203611
1660,144941.88955304568
1661,441016.26408753067
1662,431951.5211096062
1663,380490.58647924266
1664,468684.80148647487
1665,314452.8749892401
1666,338060.4641660108
1667,383452.1955080112
1668,341995.23422484426
1669,291333.98472289374
1670,339482.9345597738
1671,261106.70117916353
1672,483762.12819256034
1673,280418.74052441475
1674,256060.28757044958
1675,189877.5397711325
1676,194473.74203320744
1677,216462.90804947942
1678,474986.3339207667
1679,417393.52169166366
1680,345564.90603244805
1681,278928.4246087277
1682,301719.8024492129
1683,181136.75334151016
1684,164150.74006005947
1685,168078.3072795308
1686,171716.32473880766
1687,165526.52315068015
1688,187982.4127894434
1689,192654.95265011687
1690,185417.33182481895
1691,174524.86607779234
1692,269728.14181980095
1693,164790.54666146287
1694,188180.9410629828
1695,165884.54539221583
1696,264898.20939466235
1697,168856.34380215665
1698,354087.31817389594
1699,320169.8818183759
1700,245945.52047413148
1701,266779.78423232754
1702,259437.66297984286
1703,248613.21479674825
1704,299981.10410747846
1705,234512.66645459068
1706,488701.15496518975
1707,222493.7893209313
1708,227876.9069605732
1709,280277.6874251281
1710,237581.2896535583
1711,267825.5536757958
1712,244317.5452357138
1713,258645.91198162176
1714,228125.41586225654
1715,209068.51836967457
1716,178953.36793300207
1717,165459.75583759355
1718,134253.05964065096
1719,196765.31969165063
1720,265002.84254986275
1721,163099.02744298967
1722,125836.54277524246
1723,153704.17711134683
1724,218547.40504015412
1725,234981.73333329905
1726,186477.84532107765
1727,162442.9749004046
1728,184710.70117232882
1729,158602.88554298555
1730,168874.386197411
1731,122646.52977154379
1732,127922.62290572675
1733,121557.46319638315
1734,125453.57844579374
1735,134852.2123309906
1736,119495.27097364048
1737,354835.1470149536
1738,215296.5788617194
1739,269624.5290022626
1740,209626.18021230772
1741,175144.8425544464
1742,183592.84734923384
1743,174645.89175085776
1744,315173.288596648
1745,242058.8419478042
1746,227004.90561766
1747,213317.79650635744
1748,217934.2461384141
1749,153283.05619554114
1750,136471.3134187691
1751,240661.8468186471
1752,122172.5433537352
1753,129383.24139506755
1754,188791.89025201922
1755,164327.0040286273
1756,130721.92211568603
1757,121862.66353610947
1758,140076.36706165242
1759,165023.34321937745
1760,162594.94999671777
1761,145863.7400971516
1762,173866.1730930775
1763,168146.98813466512
1764,117958.75406227911
1765,168384.31200801214
1766,177971.39226364673
1767,220283.16660443778
1768,137886.64635199466
1769,177185.3791315819
1770,147557.5978446089
1771,127234.00943389614
1772,132879.92860812854
1773,132974.36873777464
1774,116340.20473010384
1775,136033.84001970224
1776,120808.59473689622
1777,115855.64253241222
1778,139406.44003090006
1779,116142.51054668942
1780,174728.03265603894
1781,128444.94009303527
1782,92471.72800494118
1783,136566.23773698637
1784,98154.86902433774
1785,118637.34012015257
1786,134507.51392534527
1787,164446.19075016404
1788,52613.27961267524
1789,97150.18056192277
1790,82246.6560840885
1791,169347.70620127273
1792,155997.473655744
1793,134737.72273032917
1794,148561.02975336593
1795,137312.3527117043
1796,131366.9350563983
1797,129164.65882938713
1798,122499.78352278586
1799,115671.3831133518
1800,117536.36522802472
1801,129382.23682562959
1802,152303.09240022342
1803,140548.9506629638
1804,144087.77550677708
1805,135878.99389544566
1806,109907.6173027714
1807,132000.9778204146
1808,120327.35109075569
1809,122336.79951572853
1810,148903.16605278847
1811,103487.81858102379
1812,102402.43361090578
1813,124463.66781946315
1814,103382.19142718661
1815,55438.14818090285
1816,97404.69908597271
1817,107459.8810725104
1818,141668.8806264747
1819,122983.40134868615
1820,59265.03772734115
1821,111658.08433620394
1822,152356.38572409382
1823,28895.482671807404
1824,136829.32776366582
1825,136213.14458481723
1826,97894.81072019933
1827,109730.47613858184
1828,144231.63840080707
1829,118043.48232328615
1830,149685.4288223642
1831,153714.75481876114
1832,95483.46767889
1833,131565.9145795588
1834,120787.61571460744
1835,152291.34613487945
1836,135776.91212560443
1837,98479.10521789345
1838,120489.79428944318
1839,84143.13690044628
1840,173960.14799745535
1841,142886.8850392011
1842,76364.3937594925
1843,138150.12721387323
1844,128990.65291988642
1845,138795.0894332847
1846,155569.14665558827
1847,155816.14859734153
1848,49995.63383607038
1849,109563.90705522314
1850,124673.01404074607
1851,158816.60039499347
1852,129596.672399967
1853,126381.58244355676
1854,170543.10937525943
1855,130121.66322245424
1856,226633.04005687343
1857,148227.65181003543
1858,137833.1444466672
1859,118520.98351985171
1860,155417.4772657408
1861,118520.98351985171
1862,297338.8946181014
1863,298339.4431619373
1864,299181.7780073562
1865,325246.55404232757
1866,318461.7992131922
1867,253614.40123511344
1868,304412.22012230434
1869,208920.48051683107
1870,256316.08563613385
1871,246115.68701310878
1872,168361.89443128643
1873,232780.7355987745
1874,153935.75610409235
1875,205033.98788500388
1876,198363.64521565114
1877,203981.71162657195
1878,203336.94727687753
1879,140286.02197491433
1880,138941.2896786011
1881,236280.68359546099
1882,263423.74865240615
1883,194593.96032556338
1884,210672.86277806037
1885,254203.2345827259
1886,292477.69234804565
1887,205603.36343600156
1888,270522.9030808067
1889,156314.1087174402
1890,133186.94973640746
1891,144285.72413011873
1892,108636.30829134893
1893,134368.04048943485
1894,126852.43295065936
1895,154007.44038894272
1896,122300.35251032152
1897,107996.19151825899
1898,99127.70017647881
1899,146829.44386944696
1900,146533.104299686
1901,180649.60197971566
1902,134373.37137459905
1903,220118.35177895878
1904,136903.3052442853
1905,196827.82974002717
1906,179708.35377790497
1907,211826.62317729683
1908,122821.4388348797
1909,142548.72243801074
1910,129686.90470033324
1911,220162.6488756229
1912,292990.07558070705
1913,124368.30433167978
1914,54938.06335430996
1915,360187.2321167173
1916,74735.47124251966
1917,251155.1166793155
1918,145261.86097527796
1919,166848.2763424303
1920,140562.5251241383
1921,442607.20943982614
1922,336287.0272368311
1923,219306.36691848637
1924,227775.47458252986
1925,220097.1804671655
1926,382008.2381163186
1927,138322.05738062217
1928,154063.57334477402
1929,125938.78302327862
1930,138727.55240143306
1931,134573.22146045152
1932,138967.28697426603
1933,174849.572912396
1934,182366.49241921213
1935,176160.72968983476
1936,189049.81409037282
1937,184518.23364828437
1938,169039.46838747186
1939,234970.68989342454
1940,194431.944064369
1941,173811.04772318352
1942,183313.13188017294
1943,195094.03957544427
1944,339779.45860992593
1945,376320.566411115
1946,146332.28558717342
1947,330126.61444441404
1948,180051.7631392961
1949,246398.6684800383
1950,180853.93891274472
1951,244622.1536831337
1952,232483.6285763725
1953,160892.08595656537
1954,192963.45898250182
1955,133320.9620190709
1956,257773.82531283982
1957,156285.59731873687
1958,317238.2417639754
1959,132320.33316144513
1960,114933.62123577348
1961,119381.9033145337
1962,92548.00294652476
1963,102634.47336229982
1964,111341.75110957344
1965,142517.99504076413
1966,150565.1825949685
1967,295948.5559035171
1968,428895.8607565955
1969,379551.0246956022
1970,417706.4479248513
1971,470345.36089689843
1972,412474.10369689466
1973,257267.66884454843
1974,317935.7842880372
1975,500892.9737262603
1976,271931.11247634754
1977,356446.93530203804
1978,373793.16888618626
1979,321819.2428008118
1980,192414.60389431682
1981,343660.5006317628
1982,237835.9888057525
1983,221828.04961124802
1984,164005.48922302213
1985,212013.9710768986
1986,204592.92935532154
1987,176207.8965488356
1988,176778.76273116987
1989,191761.70396600454
1990,219614.27776092436
1991,239625.15704725013
1992,213667.3089156366
1993,165906.7576305431
1994,234352.70691349465
1995,184367.54725742387
1996,252271.45451856306
1997,298880.1442740247
1998,340346.1278744163
1999,248361.06875131401
2000,303059.8058567792
2001,254212.40468005024
2002,232999.33505348716
2003,250149.50761183785
2004,274834.098660802
2005,221860.98484459685
2006,236751.79538599585
2007,235856.5225838975
2008,209420.1900257723
2009,186285.8482792993
2010,194400.40402320374
2011,138322.4730040651
2012,176835.81478503376
2013,184721.5812997699
2014,190753.49926223973
2015,205197.5160890013
2016,196725.09946281975
2017,191598.44030218042
2018,127811.09310490414
2019,135679.7748127365
2020,111115.63204533572
2021,111156.43397672984
2022,187035.90399126537
2023,131823.2294019849
2024,233695.33499097233
2025,372190.72648692
2026,173778.17731672997
2027,155457.59701806225
2028,153066.70083102115
2029,180406.61401216657
2030,280703.1532304579
2031,282831.83321213035
2032,311821.4819363091
2033,271711.4358452749
2034,161448.2679045422
2035,208756.41174574968
2036,173116.16608856077
2037,184435.3125062297
2038,348961.8132621471
2039,220157.96951205545
2040,341451.1435638586
2041,286331.3445650439
2042,204238.34878188916
2043,175856.5436766146
2044,172314.58001297724
2045,230683.2071625699
2046,125700.47813393158
2047,147058.42589551565
2048,138983.6117175812
2049,131605.4436359243
2050,189421.57570002865
2051,104260.94012461539
2052,132588.80194972042
2053,148415.88460461222
2054,87722.61233805132
2055,153520.1288145732
2056,133760.87950775563
2057,121833.36277817682
2058,233843.44841191478
2059,126179.84300773693
2060,171832.07002818407
2061,171674.22334225732
2062,131525.3871455296
2063,117530.49979118371
2064,138134.45526165745
2065,125740.89638872752
2066,169270.5484072492
2067,121164.96534716498
2068,129831.57726588564
2069,90839.11344690455
2070,111659.15122998183
2071,89533.26258205465
2072,129621.5187966808
2073,130542.54683164015
2074,184620.5770886578
2075,153825.0199225837
2076,118866.20500562208
2077,148174.09165565425
2078,131241.81463038828
2079,132468.62103794544
2080,113539.58761429657
2081,123819.84247648713
2082,126220.51602309392
2083,138994.75536115354
2084,116043.80191069814
2085,123412.34199516231
2086,126791.45816253913
2087,123133.14430560028
2088,107575.48482495054
2089,83230.14608741911
2090,126035.7361740409
2091,127178.32544587618
2092,128186.18631630836
2093,126594.08110629217
2094,117242.51394620056
2095,150622.39739987275
2096,83660.16746935731
2097,102586.86657019815
2098,151159.1172637804
2099,64646.00668098857
2100,98881.39144768968
2101,126131.83205832036
2102,117551.8964422217
2103,97646.84843295411
2104,122083.19076385544
2105,124204.01505031814
2106,69282.62328287122
2107,236769.76928552266
2108,122167.48828256517
2109,113697.8190350787
2110,135509.26541765177
2111,155930.7958750615
2112,138815.4824243322
2113,123474.03796295858
2114,107354.96954697164
2115,165681.55515812253
2116,120168.89752762663
2117,158490.1846141347
2118,118460.36783369177
2119,99883.32665642984
2120,111646.90581927351
2121,88381.13544209147
2122,115666.85388685389
2123,87452.8433791824
2124,170105.88410580452
2125,119272.80297616564
2126,159746.43947351218
2127,165912.73624182976
2128,120662.29255157434
2129,108167.25461071814
2130,141788.80372049753
2131,147226.30169395046
2132,124297.65690070951
2133,118890.75780150836
2134,125336.4817736704
2135,95967.44054766826
2136,75940.1165033219
2137,110681.91914869714
2138,130949.34044246037
2139,156951.15959408402
2140,144448.78557447527
2141,143815.18252585497
2142,131357.73189710823
2143,144285.01016775932
2144,105809.93320212545
2145,141344.74272201877
2146,165491.50783427048
2147,159963.69202235067
2148,125476.86117336052
2149,143161.9488547953
2150,232268.52974955854
2151,120370.09410806846
2152,181127.36959664818
2153,174704.7616062445
2154,107696.03382309164
2155,132973.36631348665
2156,254850.8576684428
2157,232665.56776874317
2158,245235.379049928
2159,214074.84727903284
2160,164721.79258371398
2161,247507.21289974864
2162,395957.91826431017
2163,339666.10810381273
2164,264813.151141409
2165,188804.27423241566
2166,153315.21702591554
2167,215689.97197503695
2168,213744.52286342636
2169,192535.05074883244
2170,224455.68717868562
2171,152392.26182831434
2172,134959.20799299548
2173,174249.72439459103
2174,228727.74625715488
2175,287304.89620768325
2176,313630.0150177091
2177,234649.72036973786
2178,218046.56425568354
2179,140493.3909024302
2180,212204.2572756192
2181,188541.4567349429
2182,224287.21951983377
2183,190779.82426643412
2184,132475.97253419049
2185,113359.27861431026
2186,142854.45368528736
2187,151013.23160661923
2188,153998.56011755025
2189,229887.89789170976
2190,87106.62010897996
2191,78263.92215328821
2192,93939.55939215308
2193,96985.69633854274
2194,108609.51581648852
2195,115269.04448269213
2196,105695.70861108619
2197,114131.88042635695
2198,164736.79174754437
2199,192455.72961650128
2200,146604.8574132438
2201,141134.90134845217
2202,218294.32251615525
2203,152829.63753047012
2204,190910.67840837647
2205,104315.11917784545
2206,144314.45610679447
2207,226597.62074672038
2208,253751.01467085964
2209,202079.0937677799
2210,126499.01003804726
2211,116485.17483929092
2212,111943.61814820318
2213,105621.33261198399
2214,137233.1865469944
2215,103653.59589436378
2216,134940.76612652245
2217,73925.09452692249
2218,68564.62513032347
2219,58852.76783017908
2220,68770.4059894417
2221,351053.028347795
2222,261658.6402945889
2223,279581.4345445937
2224,212105.1397079713
2225,116347.23966874124
2226,176563.29964353552
2227,191367.6914305827
2228,274912.3891630873
2229,248325.83635079113
2230,168856.70269470714
2231,206958.93457414588
2232,179655.37349290214
2233,167468.13123001155
2234,242383.27157129196
2235,217032.2648681627
2236,277393.5264618328
2237,341694.17947796
2238,202553.57073134038
2239,116806.29942471742
2240,155480.9338386547
2241,149797.41297734962
2242,131761.36424985874
2243,132852.11822523875
2244,102909.91361069262
2245,98668.40328615173
2246,144942.88145077735
2247,105939.24976400074
2248,125926.26555906759
2249,124869.75855330513
2250,130046.29457984559
2251,117847.40206670215
2252,175953.01065013008
2253,139503.3278002215
2254,178253.78123928574
2255,194502.37457267536
2256,182620.30523897096
2257,206738.37306278013
2258,170107.424182144
2259,173318.33750677228
2260,162106.5555816298
2261,178819.43169169987
2262,211286.01140873827
2263,342203.0911635543
2264,439797.961302854
2265,175879.95790320094
2266,295144.0998212832
2267,418770.0828887431
2268,371338.43552420737
2269,149340.33855297073
2270,188409.34932481396
2271,232813.27205953142
2272,191581.85305233524
2273,164188.00601557383
2274,175652.2621846309
2275,189631.66664344896
2276,185191.7101110084
2277,202132.00007660667
2278,149938.77405268548
2279,124037.68440270626
2280,124521.97575523268
2281,166803.97626324443
2282,181862.52682084744
2283,96960.74267073862
2284,114782.94725956484
2285,147475.02815217918
2286,122916.1733012614
2287,339175.7846540256
2288,275448.9759434013
2289,368215.6208639899
2290,439494.2492498411
2291,303184.01756985916
2292,430697.56324157584
2293,516582.4116175695
2294,442323.9561124621
2295,493094.3963519703
2296,271149.6766466359
2297,320224.2241988209
2298,309089.33244944614
2299,376525.6773845001
2300,335511.6170767491
2301,286887.20861273445
2302,247213.5851153132
2303,233860.1524676842
2304,242275.87895488873
2305,185017.50900089357
2306,184801.32553078467
2307,190880.8693229689
2308,215617.3519341912
2309,283612.92315642064
2310,223565.57062843748
2311,181605.1720918212
2312,174652.53656619476
2313,172123.50318985144
2314,172252.46910722464
2315,175254.00117963867
2316,180026.50484200972
2317,179702.80522270108
2318,177815.51243053263
2319,173181.10981788728
2320,191633.8348583158
2321,245773.08121794643
2322,162717.03011354172
2323,184977.03827922596
2324,163309.3083770134
2325,208217.489180952
2326,165097.89041537355
2327,219298.49055347312
2328,227944.02864415557
2329,184019.127829543
2330,177879.55398616724
2331,353467.10622767813
2332,397645.894781697
2333,302471.3936856
2334,247861.57332676707
2335,269783.783544828
2336,352290.882152373
2337,220216.80702536495
2338,271184.0985976676
2339,204043.04500297538
2340,387578.00820691494
2341,216955.93367591896
2342,213588.31264744097
2343,221491.44999057287
2344,234716.0492640689
2345,241144.6025163287
2346,231418.35019411574
2347,206626.11550285417
2348,250332.00716917898
2349,176131.9944292751
2350,288121.95235696866
2351,255788.46008407517
2352,235918.8789552986
2353,224362.3517050541
2354,139128.68626689937
2355,139773.32729867526
2356,146860.16368524972
2357,188884.38053994134
2358,203388.2291802195
2359,125877.73404426202
2360,116565.18806593544
2361,138685.39156259428
2362,272295.1953180858
2363,139116.54194512145
2364,158682.55026854775
2365,240352.93773795335
2366,187423.50451310063
2367,196490.64003558227
2368,205968.34852963
2369,212633.4700703988
2370,176460.12140315594
2371,177320.77164002968
2372,179210.35258272302
2373,293658.48295744805
2374,327422.94543855044
2375,238479.24985106708
2376,266312.9971178012
2377,400167.7747641948
2378,146149.73324172612
2379,203226.80239732427
2380,144632.63636411566
2381,161759.42885576098
2382,198871.93124240646
2383,205095.0334640037
2384,245134.22522447747
2385,167092.21247091575
2386,140057.7742822784
2387,133134.03131901505
2388,96747.02795553466
2389,117926.32106051213
2390,136070.32025061373
2391,141788.25974934685
2392,118069.94100612057
2393,165640.61009373813
2394,146948.17123510886
2395,212467.81057902452
2396,146374.52698934686
2397,225080.94894448295
2398,128795.10406248597
2399,43102.57671279637
2400,50550.21251168424
2401,115434.20073506684
2402,138488.84006939255
2403,128155.54646156689
2404,141986.82824680937
2405,162698.3189269347
2406,144084.89818369102
2407,123463.97569554787
2408,139410.44315797996
2409,130986.82920086282
2410,167448.6201480235
2411,123556.02826480295
2412,163156.2391850763
2413,131600.84951456575
2414,140398.23871321208
2415,120100.59366619703
2416,132971.59023786374
2417,131150.39594758404
2418,127752.4327542967
2419,121974.71891882052
2420,125679.80227001505
2421,158013.52931787155
2422,111948.85812348085
2423,124417.77267960327
2424,159380.97434982736
2425,198582.2506022455
2426,123245.76892132389
2427,143841.7039338173
2428,180097.48791110073
2429,127029.5395548926
2430,129024.66078308274
2431,107676.92532123154
2432,140769.48954999764
2433,145571.84649086566
2434,130357.72879799479
2435,145116.10635463023
2436,104090.86188164739
2437,112301.07932375366
2438,128382.53934713684
2439,106008.40466629813
2440,121214.3548858958
2441,94552.15866389404
2442,102052.54001419102
2443,115866.94443142341
2444,126946.45088317947
2445,81867.78499616333
2446,119023.02589965056
2447,213306.59432920063
2448,143283.1471718319
2449,112066.00716807773
2450,156930.61514286452
2451,131731.5337161348
2452,203928.9090668697
2453,97563.5058211885
2454,134669.11532543955
2455,124465.53324399378
2456,151417.65103137464
2457,130785.11655174782
2458,111754.46158929155
2459,113662.77056544374
2460,142409.94637077992
2461,116192.33976965015
2462,142384.45519246144
2463,123518.48371275848
2464,184137.12045602818
2465,131597.56222776492
2466,115833.48742068784
2467,147521.8748202084
2468,85917.3039870237
2469,92479.69185278314
2470,173408.37005098202
2471,203429.18801264238
2472,158607.3378377148
2473,117568.09753925963
2474,99169.30990684657
2475,218120.94765512124
2476,111207.08081733836
2477,132663.84084489095
2478,163769.74961825946
2479,106163.69511769465
2480,149105.85338033744
2481,123379.26451129156
2482,129414.06513599552
2483,117821.94665860232
2484,122038.4171604911
2485,126121.34638355894
2486,157163.8004422085
2487,190136.32814812547
2488,154028.00279995563
2489,151071.40962231372
2490,152577.36338587955
2491,90507.41494873083
2492,180618.40746675842
2493,151713.42424436318
2494,166936.04856382028
2495,89892.89098916117
2496,244116.8107199744
2497,149217.28544568576
2498,113746.82513418383
2499,90807.69368870775
2500,122983.38653715036
2501,140348.50209347776
2502,163607.21790709405
2503,94923.28661644837
2504,181864.75655629547
2505,229128.94698769826
2506,268288.3688833414
2507,292010.1601550842
2508,268972.5658384023
2509,219636.05273661492
2510,227924.14388779656
2511,181086.01981012354
2512,210997.65851490837
2513,210853.57317435218
2514,234883.20999716563
2515,151132.44587224303
2516,173509.4635378168
2517,140563.55162338348
2518,155638.11553905898
2519,218644.93687553852
2520,201248.02677035812
2521,183764.4723599784
2522,222303.49453394022
2523,132780.96963288443
2524,130218.72624389248
2525,148926.76115269534
2526,132783.93060600082
2527,107072.34403905971
2528,130303.94560727153
2529,133294.71284195958
2530,124078.48435698423
2531,240284.26708882744
2532,230545.4805218554
2533,190936.50582479144
2534,210407.3634876101
2535,311634.140846715
2536,244140.76114587477
2537,226664.28387621435
2538,178155.76329806435
2539,190546.69944722336
2540,175397.12420423442
2541,177677.5790444522
2542,162845.36200314967
2543,125973.60225985212
2544,131754.8762984552
2545,130127.32282446226
2546,142856.7453554196
2547,140370.55747176672
2548,145027.39848199417
2549,165417.54805637363
2550,250185.87433220056
2551,138397.7049591185
2552,126201.6237632622
2553,80012.5356197316
2554,107501.01409122492
2555,119233.84001664484
2556,95448.16095945059
2557,111998.9879524499
2558,159330.13143820976
2559,130564.99610314485
2560,136477.77232278866
2561,134434.256376745
2562,134251.62044559268
2563,154785.47547138514
2564,185793.13185151215
2565,131058.3494007963
2566,159929.21909808807
2567,122112.00036125602
2568,220457.28261432334
2569,211398.62105469478
2570,125567.38092866789
2571,171135.64319990616
2572,178221.08301464704
2573,228171.57860148518
2574,270720.6458314317
2575,127079.41730389335
2576,128067.11643634886
2577,164185.26157329662
2578,85539.58651369094
2579,71319.35016273482
2580,120332.88591745817
2581,116587.08150573417
2582,116502.48713001667
2583,270240.49383340654
2584,161307.0194545431
2585,172909.6381298571
2586,203477.90818264274
2587,186388.93850919526
2588,162255.92900587275
2589,153630.88511843822
2590,221410.7814324272
2591,217881.35873423485
2592,228703.01374847174
2593,246341.20890699152
2594,183290.1881130379
2595,209963.46110655097
2596,315924.77886671346
2597,182323.19237368996
2598,288569.4419233248
2599,289423.5271693394
2600,158609.86169488335
2601,141364.90099159963
2602,76485.64733801327
2603,97679.95745149716
2604,85741.25396710177
2605,70244.55092910228
2606,148214.42832932036
2607,177959.61928759565
2608,198728.8387453146
2609,159518.80682154605
2610,119085.02349570993
2611,151387.40773721845
2612,148500.78710599136
2613,129095.8182759239
2614,126837.16044306224
2615,152621.9046504575
2616,145455.52189339092
2617,187955.19516042204
2618,192684.24544158066
2619,193831.61556619228
2620,189553.8293016997
2621,174212.62699794632
2622,183769.05662885585
2623,246597.5564798341
2624,264337.8270878055
2625,349882.2683610166
2626,162757.30614246026
2627,168371.61899206668
2628,442521.9587160059
2629,599095.9389179295
2630,370939.2134291671
2631,457734.63929182716
2632,435835.61277247034
2633,316169.68185011466
2634,391292.95695756254
2635,158310.59733093015
2636,177323.41263488252
2637,175714.00389333116
2638,264207.5361187891
2639,196554.2437387215
2640,158431.21451727013
2641,99766.48708191932
2642,193660.5869825741
2643,102987.39664052687
2644,124848.31734394563
2645,100641.85386609708
2646,92556.10635917845
2647,97385.24718820388
2648,139250.45887310355
2649,144653.60610438345
2650,143918.36665024457
2651,143227.1631830353
2652,430228.2908599454
2653,252199.14254966693
2654,254168.8995246088
2655,393403.3003337022
2656,307097.15052201034
2657,359552.87123250816
2658,306902.91704311763
2659,319214.6341610804
2660,331194.1010907702
2661,353454.5006038634
2662,365602.05241731904
2663,270418.5943158336
2664,293945.27064941474
2665,331571.0097341493
2666,303816.2147297815
2667,163047.89562222053
2668,177428.80370486883
2669,175309.52024493978
2670,286523.93264578434
2671,178847.75702925836
2672,193950.2748103686
2673,208006.99692101846
2674,189931.8743089431
2675,163439.0132842526
2676,188387.51076557807
2677,193819.28349755862
2678,250728.5480236243
2679,279262.6806599907
2680,278051.8981130699
2681,423075.1001835605
2682,350108.162112776
2683,524799.7001265704
2684,308960.64624034404
2685,350189.64715389133
2686,263188.1165822521
2687,333734.6804103434
2688,219440.33458281888
2689,212054.09502570517
2690,489147.17059447034
2691,187840.09854525956
2692,135935.4178068992
2693,192351.54445041143
2694,128970.41724808632
2695,190306.64049314975
2696,186744.72343685434
2697,193676.053351946
2698,194916.62725008672
2699,172626.81907790538
2700,155227.25324267626
2701,156557.64748072022
2702,115238.59870159146
2703,131444.4181779875
2704,135421.4452826295
2705,126604.29814002472
2706,127920.17625813425
2707,127649.75126783487
2708,136962.9107705682
2709,113594.63155348964
2710,124823.49852404291
2711,277510.163493978
2712,358819.9904546245
2713,165906.39542108067
2714,150025.96070899244
2715,175505.56283252203
2716,162261.93853183062
2717,191687.80747086776
2718,229975.52896639897
2719,153337.39703371015
2720,178027.2617390275
2721,138838.98369708494
2722,151664.8965879686
2723,152487.31311290944
2724,129983.06776527184
2725,134673.4757467326
2726,149581.06690194024
2727,183230.57820453428
2728,164659.16978720034
2729,149910.76926115452
2730,146206.44498657636
2731,129965.67988146942
2732,129703.62030799575
2733,159306.0785021254
2734,143755.79921699697
